Protein_ID,Tm
Q5XF06_TIM44-2,44.607
Q9SUR3_RTNLB1,44.608
Q9FLH0_CRWN4,44.621
Q9ZWI7_RER1C,44.629
Q9FG67_MAM1,44.63
Q9XFM6_MSBP1,44.633
F4JNU8_P4H8,44.641
O80543_At1g22800,44.647
Q43387_PER71,44.652
Q8W5R6_KIN7C,44.654
Q9LM71_FKBP18,44.655
P57752_ACBP6,44.656
Q9SMN0_CXE12,44.66
Q9SXP7_LIP2,44.661
Q9LJR2_LEC,44.662
Q8LPQ6_ABCB28,44.671
Q8H166_ALEU,44.672
Q9FWY7_IMPA6,44.674
Q9SB48_ATR1,44.678
Q9FG30_At5g06770,44.683
P43287_PIP2-2,44.706
Q03250_RBG7,44.714
Q9SIH0_RPS14A,44.719
Q9SKC1_UGT74C1,44.724
Q9C9W5_HPR,44.738
Q9FV52_MAP1B,44.74
Q9FLI4_SBT1.3,44.74
Q9SIF2_HSP90-5,44.742
Q96518_PER16,44.752
Q9S7Y7_XYL1,44.752
Q8S9L5_TIG,44.753
O04130_PGDH2,44.753
Q9SCX9_DHAPRD,44.754
Q42538_SAT5,44.759
Q9MA55_ACBP4,44.765
Q01908_ATPC1,44.777
Q6NLQ7_RIBA2,44.778
Q949Y0_UBP6,44.779
Q9MAT5_PRMT10,44.785
Q8VY52_PPD2,44.787
Q9LTB2_MMT1,44.791
Q8LB01_DAPB2,44.808
Q9SJU9_GC1,44.809
Q9SA56_PSAD2,44.812
Q0WPN8_CRRSP60,44.82
Q8GW64_At1g18440,44.822
Q8L8T2_GRXC1,44.836
Q9LVB8_CXE20,44.842
Q8LF48_KAT1,44.845
Q9CA68_At1g74460,44.846
Q9LDD8_MCCB,44.863
O80840_PMM,44.864
Q9LTT9_VCR,44.875
Q38929_IPP1,44.876
Q8L7Z3_At5g18400,44.889
Q9XEA0_EMB2369,44.89
Q9M0V4_YAO,44.892
Q9SPE5_GSNAP,44.893
Q9LJL3_PREP1,44.904
Q9SQG2_APY1,44.909
F4KGQ0_FBA4,44.92
F4J8L3_KIN7K,44.922
Q8L5Z7_SNX2A,44.934
Q9SJ66_SPP2,44.934
O04019_RPT5B,44.938
Q9C9C6_RPL6B,44.943
Q94F40_At1g28600,44.955
Q8GUM2_HSP70-9,44.958
Q8VYV7_DHQS,44.96
Q9LIK0_PKP1,44.966
Q9M0X9_4CLL7,44.971
Q9ZSK4_ADF3,44.971
Q06588_ACO4,44.972
Q1H583_GLL22,44.981
Q9LU14_APG,45.004
Q9M3A8_EMB1796,45.007
Q9LYU4_GH3.12,45.013
Q96509_PER55,45.013
Q93Y35_RPN7,45.02
Q9LZJ3_XXT1,45.021
Q9M0N1_PUX10,45.038
P26569_At2g30620,45.039
Q9FGS4_QS,45.04
Q5XF82_JAL11,45.05
Q84W65_SUFE1,45.052
Q9SVC2_SYP122,45.058
Q9CA90_HPR2,45.061
Q9XI98_RABG3E,45.066
Q9LZT4_EXLA1,45.072
O48773_PDIL2-3,45.075
O22823_LSM6B,45.078
O82355_At2g46140,45.081
Q9LVV5_At5g52970,45.081
Q93ZG7_RH38,45.084
Q41969_EIF2B,45.088
Q680K2_At4g39970,45.092
Q8RXK8_OVA2,45.109
Q9SKT0_THF1,45.113
Q9FGI6_EMB1467,45.12
Q3EDF8_At1g09900,45.123
Q8LFJ5_At1g22270,45.142
Q9C518_TCP8,45.161
Q9SE96_FIP1,45.171
Q9ZR12_GRH1,45.171
O48593_SYNO,45.174
Q9SGD6_ADT6,45.182
B9DGD6_ACS,45.185
F4IGA5_NUP133,45.192
P53799_SQS1,45.192
O81644_VLN2,45.194
Q9SLA8_MOD1,45.198
Q8LBZ7_SDH2-1,45.208
Q9LD43_CAC3,45.218
Q948K8_RABG3A,45.225
P56766_psaA,45.23
O24653_GDI2,45.236
Q9S725_4CL2,45.239
Q93XN8_SPP3B,45.259
Q9S7H1_psaD1,45.269
O49299_At1g23190,45.276
Q39089_PAC,45.281
Q9M047_WLIM2B,45.286
Q9LT78_RD21C,45.286
Q9XI73_PNSL2,45.289
Q8W0Z9_CCR4-1,45.301
Q9SJ44_UEV1C,45.302
O04658_NOP5-1,45.304
Q9STH1_HOP3,45.304
Q949P2_CYOP,45.306
Q9SUT2_PER39,45.308
Q8RWY6_CLASP,45.31
O80944_AKR4C8,45.314
Q8L493_DAAT,45.318
Q07116_Suox,45.318
Q9FH77_DCP5-L,45.321
Q8L5Z1_At1g33811,45.328
Q9LK94_MDAR4,45.33
Q9FIA0_UGT76C2,45.33
Q9FJD0_VPS26A,45.33
Q94AI6_SEC6,45.331
Q8L539_5FCL,45.331
P19366_atpB,45.333
O23264_SBP1,45.334
Q9LV35_AIP1-2,45.35
Q96514_CYP71B7,45.363
Q8LF99_XTH6,45.365
P46422_GSTF2,45.367
Q9SZB9_PER47,45.369
Q93XW5_NSP5,45.376
Q9LT10_CXE18,45.379
Q9LFJ8_UGT78D2,45.382
Q38862_IPS2,45.384
Q9FLX7_At5g52840,45.389
Q93VR4_MLP423,45.391
Q9LU01_Y3IP1,45.391
Q9MBH2_AIG2B,45.397
Q9MBH1_AIG2C,45.398
Q9SVZ6_RPP3A,45.398
Q8LB10_CLPR4,45.408
Q9MAK9_RPT4B,45.41
Q682T9_CAM5,45.416
Q8L770_CLPR3,45.425
Q9STX5_HSP90-7,45.431
Q9LKR8_RAF1.1,45.434
P56757_atpA,45.438
Q9LXC9_PPA6,45.444
P54970_ILL2,45.451
Q9T017_DIR13,45.461
Q8LFS6_BRN1,45.467
O82200_MIOX2,45.467
Q8H124_At2g34460,45.469
Q9LN62_RRA3,45.47
Q9FGS0_CP31B,45.476
Q9FFF4_VAT1,45.483
O48529_STR9,45.484
Q9LEU8_At5g10920,45.488
Q00874_DRT100,45.493
Q9SKQ0_CYP19-2,45.493
Q8VYG2_GALAK,45.494
Q8L828_At3g15980,45.501
Q9ASZ9_At1g60730,45.517
Q9SIV5_NERD,45.529
Q1HDT2_CHX24,45.53
Q9LK73_UGT88A1,45.536
Q96533_ADH2,45.54
O49482_CAD5,45.543
Q9XGN1_TTG1,45.544
Q93YV7_At4g14360,45.552
Q9FM04_At5g62930,45.554
Q8RXN6_PRP31,45.561
Q9SSB5_RPT1A,45.571
Q9SEI4_RPT3,45.581
Q9SK87_At1g22440,45.59
Q9LK22_PUX1,45.6
Q9STN3_At4g08350,45.601
Q9FKS0_UKL1,45.601
Q8RWZ7_VHA-a1,45.61
Q9LTX2_At5g49980,45.611
Q9FVX2_At1g77360,45.62
Q9MAP3_RPL11,45.623
F4KHG6_CTPA1,45.633
Q9FMD7_At5g16590,45.638
Q9T034_At4g39280,45.64
Q8VY00_ESP3,45.649
Q9SRM5_CPRD49,45.659
Q93V93_PER44,45.663
Q93ZN9_DAP,45.675
F4IN23_BZIP34,45.678
Q8S528_ALDH2B7,45.682
Q9LTT8_VCS,45.688
Q9MAB3_NOP5-2,45.697
Q9FIJ7_At5g47840,45.71
P36428_ALATS,45.712
Q42601_CARB,45.714
Q84MB6_At3g50210,45.727
Q9C952_CPSF73-I,45.729
Q0WRJ2_TSC10A,45.733
Q8VZ79_IDN2,45.745
Q9LES2_UBA2A,45.746
Q9LYN0_PRA1B1,45.747
Q9M098_At4g30620,45.754
Q8VZ49_At1g64710,45.755
Q9MA63_At3g05500,45.757
Q9LFN6_RH56,45.76
Q8LDU4_RCCR,45.766
Q8LPJ5_At5g14590,45.769
O49485_PGDH1,45.775
Q9AV97_KDSA1,45.777
Q0WVD6_PRMT3,45.779
O64640_CXE8,45.783
Q39173_P2,45.785
Q9SHP0_PSAT2,45.795
O23657_RABC1,45.799
Q9C525_BGLU21,45.802
P93014_rps5,45.804
Q94C59_PATL4,45.813
Q9SQR4_At3g03980,45.821
Q9LZD3_EXO70A1,45.839
Q93W34_RBP45C,45.844
Q05753_AKRP,45.846
O82197_VPS32.1,45.847
Q9FNK4_DELTA-OAT,45.856
Q9ZUB3_SPDSYN1,45.872
Q9S762_HISN1A,45.872
O82660_HCF136,45.879
Q94KT8_COB,45.88
Q8S8F9_NIC1,45.881
Q9SIV0_SUR1,45.888
F4K5T4_At5g28040,45.892
Q9ASS6_PNSL5,45.895
Q9FJ95_SDH,45.897
Q9LJN8_BUB3.1,45.902
O23487_BHLH3,45.904
Q9XFD1_CBP20,45.927
Q9SU56_GLDH,45.934
Q96251_At5g13450,45.935
Q8VYK7_ATG8F,45.936
Q9ZV56_CCT1,45.938
Q56Z59_PATL3,45.944
Q9FG38_SNX1,45.95
Q8H965_NPC6,45.956
Q43125_CRY1,45.958
Q9SP08_RRP41,45.962
Q9SKR2_SYT1,45.965
Q9SQR2_ChlADR2,45.969
Q8L7V3_At5g64030,45.977
Q8VYB5_AMSH1,45.988
O48791_SCAB1,46.001
O22476_BRI1,46.006
O04147_At4g18930,46.006
Q9ZVL6_At1g54780,46.007
O22860_RPL38A,46.008
Q9LIA8_UGD2,46.012
Q9S795_ALDH10A8,46.014
Q9LTV6_At3g12800,46.017
Q42572_LIG1,46.031
Q945Q1_CYS1,46.042
Q9M0A5_GGP3,46.048
Q9SU40_SKU5,46.051
Q6ZY51_GWD3,46.06
O49562_RP1,46.063
Q9FI13_RPI4,46.067
O82499_At4g11175,46.071
Q84WV1_CCT3,46.105
Q9LNI1_UGT72B3,46.108
Q9SZ58_BAT1,46.116
Q9LY03_IRK,46.119
O65258_BAM2,46.122
Q8W485_At5g50100,46.136
Q8GRL7_TFCE,46.146
Q9ZVF2_MLP329,46.148
Q38799_PDH2,46.149
Q8VZP1_GPP2,46.15
Q9FZ47_ACR11,46.151
O48721_UROS,46.153
O22822_UGT74F2,46.157
Q9MAH3_DJ1B,46.166
P42738_CM1,46.168
Q6NPR7_At1g29470,46.17
Q9SK82_UGT85A1,46.175
Q9FWR4_DHAR1,46.179
O23722_MVD1,46.183
Q9FGZ9_UBL5,46.187
P32069_ASA2,46.196
Q94AI7_TPL,46.197
O49675_CCD4,46.198
P31414_AVP1,46.204
O49686_PYR1,46.214
Q8GW78_CLPT2,46.22
Q9T019_DIR14,46.223
Q9M8T0_At3g02880,46.234
Q9SF47_PAH1,46.237
Q9SR15_At3g04600,46.253
Q9LV21_CCT4,46.259
Q9FG23_At5g06830,46.261
Q94A82_NUDT19,46.276
Q43867_PME1,46.277
Q84VZ5_At5g19240,46.278
Q9LXT4_PCO5,46.294
Q93ZB6_HEME1,46.299
Q8W234_SEU,46.325
Q9LE06_BCAT4,46.331
O82290_SKL2,46.342
P53665_MTACP1,46.346
Q9SCY0_PGMP,46.347
Q9M9M9_At3g03100,46.349
Q9FFT4_PDC2,46.353
Q9SL48_SLY1,46.356
O04663_EIF(ISO)4E,46.379
Q8GYB8_OPR2,46.386
O82291_PAP3,46.398
Q9FXA2_PAB8,46.402
Q9XGM1_VHA-D,46.405
Q8L7S3_At2g28450,46.413
Q9FN05_PSL5,46.415
O82796_PSP,46.42
Q8W4D0_CYP71,46.425
O04373_ILL4,46.432
F4ICX9_TSA1,46.455
Q8L785_EDD1,46.462
Q8RWT8_OVA7,46.466
Q9SG79_SUN2,46.471
Q9SZB2_TIC22,46.472
Q8W033_ALDH3I1,46.473
Q75W54_EBM,46.476
Q9SIZ3_At2g40280,46.483
P43298_TMK1,46.483
Q9STS1_ALDH10A9,46.494
Q9SRV5_MS2,46.496
O23207_At4g36750,46.5
Q9SIT1_TMK3,46.504
Q5M731_TH1,46.507
Q94B35_ISPH,46.507
Q9S9W2_SDRA,46.508
Q8VZF3_GEP,46.512
Q9LVI9_PYD1,46.519
P92964_RS31,46.528
O81742_BETAC-AD,46.531
Q9SWG0_IVD,46.533
Q9FWS6_BBD1,46.541
Q9LVN7_POLD1,46.542
Q9MAU6_PDIL2-2,46.548
Q9STX2_VEP1,46.567
Q94JV4_At1g54290,46.573
Q9SZ30_HISN4,46.579
Q8LGG0_FKBP12,46.6
Q9LSY9_UGT71B1,46.603
Q42553_IPP2,46.615
Q9SDY5_RCE1,46.616
Q9LJX4_APUM5,46.626
Q940H6_SRK2E,46.628
Q9SW96_SYNC1,46.628
P49243_At1g62640,46.63
P48001_KNAT4,46.631
Q9C5Y0_PLDDELTA,46.633
Q9FNE2_GRXC2,46.634
Q9M8R9_At3g02770,46.64
C0LGG9_At1g53440,46.641
Q43866_CWINV1,46.643
O23365_CYP97B3,46.647
Q9ZPH2_GRXS17,46.648
Q949P3_At2g17340,46.649
Q9ZSP5_AIR3,46.649
Q9FG01_ATO,46.654
Q9SUU5_QCR7-1,46.656
Q9SCV9_BGAL3,46.659
Q9SZH4_PEP,46.66
Q9SGC1_At1g70730,46.677
Q9FZ48_UBC36,46.68
Q9SSP5_TS2,46.681
Q9LFP0_APT5,46.687
Q9ZQ19_RPA2A,46.694
O04294_IMPA3,46.695
Q9SAB1_HSP70-16,46.701
Q9SLK0_ICDH,46.704
Q9SU08_AUXI1,46.723
Q9LXR8_PMD1,46.723
Q9S7G6_PNP2,46.728
Q96321_IMPA1,46.731
P25696_ENO2,46.733
Q9C8L4_GLY3,46.734
O23402_UGT84A4,46.748
Q9LE59_GAUT1,46.754
Q9M5J9_PGIP1,46.777
O64733_UGT87A2,46.807
P52032_GPX1,46.81
Q9FME4_PNM1,46.821
Q8VYI3_ECH2,46.828
Q9LD55_TIF3A1,46.848
Q9LYW9_P58IPK,46.849
Q9ZT87_PEL1,46.857
Q38970_ACC1,46.859
Q9SKY8_HSP70-8,46.878
P56756_ndhK,46.886
Q96329_ACX4,46.891
P29402_CNX1,46.894
Q9LW20_SKL1,46.898
Q9M7Q7_PCNA,46.899
Q9SHS8_LSG1-1,46.916
Q9SHJ8_At1g06550,46.918
Q8VYN6_PFK5,46.92
O82359_LCKB2,46.956
Q9FH82_PAE11,46.967
Q9SD76_PHS2,46.971
Q93VC9_CATHB2,46.971
Q9XJ35_CLPR1,46.977
Q944L7_SLP2,46.984
Q8W0Y8_PSB28,47.006
Q9SZN1_VHA-B2,47.025
Q9SIB9_ACO3,47.028
Q9SGE9_At1g72550,47.028
Q9XI36_MBD10,47.036
Q9SGZ5_BXL7,47.039
O81024_EMB1187,47.045
Q9LXX5_PPD6,47.049
F4JCU3_MVD2,47.063
Q8W4F3_OVA9,47.072
P49572_IGPS,47.072
Q9M9P3_UGP2,47.073
Q941D3_PAP8,47.077
Q9FPT1_UBP12,47.081
Q27GK7_TPR4,47.086
Q39108_GGR,47.088
Q9ZSD4_SYP121,47.099
Q9T0I8_MTN1,47.114
O65902_CAP1,47.122
Q94FY7_VTE1,47.132
Q8W4K3_CAT4,47.136
Q9S7E9_GGAT2,47.146
Q42449_PRO1,47.16
Q9M069_At4g34480,47.168
F4IYM4_DEX1,47.176
Q9FPF0_DJ1A,47.18
P62090_psaC,47.193
P48484_TOPP4,47.194
Q9LZX1_At5g01750,47.222
Q43872_PER64,47.237
P82281_TL29,47.249
Q9M8D3_At1g74260,47.249
Q9LV33_BGLU44,47.266
Q9LVI8_GLN1-3,47.268
Q9C9C4_ENO1,47.277
Q76FS5_SPS2,47.283
Q9M0Y6_At4g05090,47.285
Q9STG9_ASE2,47.298
Q9M2Y6_At3g49720,47.304
P52839_SOT12,47.307
Q8GSJ1_HISN1B,47.31
P83484_At5g08690,47.331
Q8VYN2_PVA42,47.339
Q9LZ82_BTR1,47.34
Q9FI97_UGT76C5,47.342
Q9LPV9_LWD1,47.355
Q9ZW15_At2g29320,47.378
O24633_PBD2,47.385
O80492_At1g09160,47.387
Q9FQ09_KU80,47.389
Q9C566_CYP40,47.391
Q9SV68_CEQORH,47.397
Q9FKV0_At5g44380,47.408
Q94B74_NUDT2,47.414
Q67YI9_EPSIN2,47.417
Q8L716_U2AF65B,47.426
Q9SZD4_RPT2A,47.428
Q5GM68_PPC2,47.43
Q9LYT7_IPMI1,47.434
Q9FMV1_GAMMACAL1,47.452
Q56ZQ3_VSR4,47.462
Q8L719_ALY2,47.464
Q6NMK6_UMK2,47.469
Q9SS44_TFIIB2,47.477
Q8L4Y5_ARP7,47.48
Q9S7T8_At1g47710,47.481
P32962_NIT2,47.49
Q9S818_F3H,47.499
Q9SVG3_At4g20840,47.503
Q9M8M7_WIN1,47.504
Q42524_4CL1,47.512
Q8L9X2_RBCX2,47.525
Q1H595_LSM2,47.531
P20115_CSY4,47.538
Q9ST43_PH1,47.538
Q84TF0_AKR4C10,47.548
F4I6M1_POLIA,47.548
Q94A68_At1g06690,47.564
O82264_At2g47970,47.581
Q70DU8_ALDH3H1,47.581
O49196_APK2,47.586
Q9C5U8_HISN8,47.587
Q94AT1_At5g53140,47.59
O48788_At2g26730,47.596
Q0WP12_HOL1,47.603
O04421_SRP14,47.606
Q94AM1_OOP,47.606
Q9LKJ1_CHY1,47.618
Q9LF46_HACL,47.623
Q84JF7_At2g39270,47.625
Q9M336_UPP,47.638
O65581_FBA5,47.645
Q8LA16_AL7,47.66
Q9SBA5_ITPK1,47.665
Q8L7C9_GSTU20,47.669
Q9LSY5_UGT71B7,47.684
Q6Q151_CYP59,47.711
Q9FFE0_At5g16450,47.713
O65271_FOLD4,47.716
Q42525_HXK1,47.722
Q9ZQ18_REIL2,47.742
F4IPY2_SYCO,47.746
Q9LF37_CLPB3,47.749
Q8W4S4_VHA-a3,47.756
Q08A71_PRMT6,47.759
Q94CL6_NAR1,47.766
Q38882_PLDALPHA1,47.78
Q94F00_IMPL1,47.782
Q8RUD6_HAC1,47.794
Q8L7Y9_NPC1,47.804
Q8GWI7_JAL10,47.811
Q9FFS8_RPS10B,47.839
Q9LQR8_RPN3B,47.839
P0DI07_HISN6B,47.851
O64765_GLCNAC1PUT2,47.858
Q9LKR3_MED37A,47.864
Q7Y232_UGT73B4,47.867
Q8VZF1_AAE7,47.869
Q8H103_PGI1,47.873
Q38859_NRPB11,47.875
Q8GS60_HCAR,47.879
Q9FZ06_KINUA,47.889
Q9LXG3_PER56,47.906
Q9ZQG9_At2g27500,47.913
Q8LCT3_At4g29670,47.914
O65390_APA1,47.919
Q9LHH7_FOLD2,47.933
Q93YR3_At4g22670,47.943
O65220_CYP28,47.952
Q9STF7_SBT4.6,47.965
P55217_CGS1,47.969
O04539_SNL4,47.971
O23627_At1g29880,47.981
Q8L7S6_HEXO3,47.987
Q8RYE9_At2g33255,47.991
Q8L7E3_VSR7,47.995
O64864_YLS3,48.003
Q9FN50_CPP1,48.006
Q96262_PCAP1,48.013
Q9MAL9_GIF2,48.042
Q9ZU93_PUX2,48.046
Q9LF98_FBA8,48.059
Q9ZVL3_NFYC3,48.08
P16127_CHLI1,48.096
Q9C560_INVF,48.101
O22941_PXM16,48.106
O24520_AHB1,48.108
Q8W4P8_MEB1,48.108
Q9ZVJ5_SGPP,48.109
Q9SHH8_GSTU26,48.114
Q9S7C0_HSP70-14,48.115
Q9LX12_IPS3,48.127
Q9ZUC2_BCA3,48.13
Q8H1Q2_NBP35,48.13
Q9LU39_GLUTRBP,48.148
Q9SRT9_RGP1,48.148
P42804_HEMA1,48.158
Q9C5C4_At4g17830,48.159
Q9SIZ2_At2g40290,48.193
P42644_GRF3,48.194
Q8GWU0_PGLP2,48.21
Q9FE65_RPL34B,48.225
Q84LM4_AARE,48.229
Q94BV7_NDB2,48.237
Q9SW09_RPS10A,48.243
Q8LD49_ATHX,48.243
Q9ZP06_At1g53240,48.251
Q9ZS91_MSRB5,48.267
O48802_CLMP1,48.298
F4K0E8_ISPG,48.303
Q9C8F1_At1g36730,48.305
Q84WW2_EMB2024,48.305
Q9SPE6_ASNAP2,48.311
Q8L735_ISA2,48.312
Q9M1R1_LCD,48.319
Q9SIK1_At2g21590,48.326
O65788_CYP71B2,48.341
P11574_VHA-B1,48.343
O80501_RABH1B,48.356
O04151_CRT1,48.36
O22969_At2g34160,48.373
Q42534_PME2,48.376
Q9FN41_At5g53850,48.379
O04023_SRC2,48.379
Q9LJ98_At3g22480,48.387
Q9FI53_FUM2,48.394
Q9C865_SH3P1,48.395
Q9FJR5_PMEI12,48.412
Q9SGW3_RPN12A,48.421
Q9M876_EMB2768,48.427
P32068_ASA1,48.429
Q9FL40_At5g07060,48.44
Q9SID0_At2g31390,48.442
Q96254_GDI1,48.446
Q9LI77_GATA,48.455
Q9LK57_At3g13160,48.461
Q9C835_CYP21-4,48.464
Q93WL3_CLPT1,48.469
O65896_CDA1,48.479
Q39172_AER,48.481
Q9SUT5_SGT1B,48.482
O22193_PUB4,48.5
Q9FFX0_RBL9,48.503
Q42560_ACO1,48.506
O22769_At4g02580,48.514
O48781_SPX2,48.523
F4JMJ1_HSP70-17,48.524
Q9FGK3_At5g47540,48.532
Q9SAL0_RGLG4,48.543
Q9C7U5_At1g66250,48.545
P46416_GSH2,48.547
O23614_CTPA2,48.558
Q5PNU3_AMSH3,48.562
Q9SZV5_SBT2.6,48.562
Q42547_CAT3,48.564
Q8RWF0_RPN9A,48.567
Q56Y85_MAP2B,48.574
P93026_VSR1,48.582
Q9SFH9_HEMB1,48.596
Q8L7D2_SBT4.12,48.606
Q41931_ACO2,48.615
Q9ZUU2_At2g37240,48.619
Q9FLH8_At5g51830,48.63
Q8VZH2_APM1,48.639
O82734_TOPP8,48.657
Q9SMP0_NFYC1,48.665
Q682V0_XRCC4,48.665
Q949Y3_PAP26,48.675
Q9FY49_LKHA4,48.675
Q8H0U5_TIC62,48.69
Q9C826_ABA2,48.702
O23252_EIF4E1,48.726
Q9M2T9_OVA1,48.73
Q8GUK4_SBT3.13,48.737
Q9SS48_SDP6,48.751
Q8VZ19_RPL30B,48.762
Q8LE52_DHAR3,48.772
Q94CE5_POP2,48.781
O22467_MSI1,48.787
Q9LW64_At3g23325,48.789
Q9SQT8_EMB3004,48.79
Q9LS09_ASF1B,48.803
O82782_HISN3,48.823
F4HNU6_At1g06900,48.834
Q9STY6_RPS20B,48.84
B3H5K9_NEDD1,48.844
P52420_PUR2,48.865
Q9LD90_CBF5,48.872
Q9M2E2_SDR1,48.873
P42749_UBC5,48.894
Q9SSK7_MLP34,48.897
B0F481_BIO3-BIO1,48.902
Q9FGY4_At5g49610,48.903
F4HWL4_At1g28350,48.905
P59230_RPL10AB,48.905
Q94B08_GCP1,48.915
Q8S9J1_PPOX2,48.921
Q9SHH6_GSTU24,48.922
Q940B8_KIN13A,48.926
Q8VYG9_PIRL9,48.932
P42643_GRF1,48.94
Q9LR44_UGT75B1,48.96
Q42580_PER21,48.965
O48726_RPN13,48.967
Q9LRZ3_APUM24,48.978
P06525_ADH1,48.992
Q38858_CRT2,48.998
Q9C991_At1g71170,49.017
P83291_CBR2,49.023
Q96299_GRF9,49.025
Q9SA23_SYP51,49.032
Q9ZRT5_GSTT1,49.034
Q9SIP1_UP3,49.034
Q9FR37_AMI1,49.035
Q9SGE0_AXS2,49.04
Q39161_NIR1,49.046
Q9M651_RANGAP2,49.05
Q6NPM5_ATS3B,49.06
Q9LSB4_NAI2,49.066
Q9LHA8_MED37C,49.07
Q9SJT7_VHA-a2,49.071
Q9LJI5_VHA-d1,49.078
Q93WJ8_MDAR2,49.091
P55034_RPN10,49.096
Q9FV81_GATB,49.101
Q9FI94_DHS,49.103
P42774_GBF1,49.107
Q9FHM7_HIR4,49.113
Q940D0_ARR1,49.116
P13114_CHS,49.119
Q9LTX9_HSP70-7,49.12
Q9FNA9_PDAT1,49.122
Q8LAZ7_CSN5A,49.13
Q42564_APX3,49.153
Q9SDM9_NSP1,49.193
P50318_At1g56190,49.195
Q8VY07_EPSIN1,49.196
Q9FJS2_HDG5,49.203
Q9ZVI7_GAUT7,49.21
A7WM73_HEXO1,49.232
Q93ZT6_EIF(ISO)4G1,49.243
Q9MAJ7_BGAL5,49.261
Q9FN03_UVR8,49.264
Q9C7N4_At1g29670,49.265
Q8LDR3_CYP23,49.27
Q67Y83_SCPL51,49.273
Q9SZU7_KAI2,49.278
Q94CE3_BCA5,49.296
Q8L4N1_PHOS34,49.314
P69834_ISPD,49.325
O49006_PME3,49.335
Q9C512_MNS1,49.338
O48661_SPDSYN2,49.342
Q9FZP1_At5g34940,49.358
O80452_AMPD,49.364
P0DI79_At3g28300,49.369
Q9LPM9_BCAT6,49.379
Q9FJD4_KPNB1,49.381
Q06327_LOX1,49.388
Q9SMY7_PME44,49.391
Q9SRZ6_CICDH,49.395
Q43870_APS2,49.398
Q9LD57_PGK1,49.403
P47998_OASA1,49.409
Q9LDZ0_HSP70-10,49.413
Q9STW6_HSP70-6,49.419
Q84XU2_PAPP5,49.423
Q944A9_NPSN11,49.427
P93033_FUM1,49.435
P93819_MDH1,49.45
Q0WL80_UGGT,49.452
Q9LXK7_PME32,49.466
Q9SZY1_At4g10480,49.48
P38666_RPL24B,49.483
Q9ZW24_GSTU7,49.518
Q94B78_GLDP1,49.518
Q9SCV3_BGAL9,49.525
Q9LU85_PAP4,49.548
Q9FUT1_GSTU14,49.549
Q8W1X2_PK,49.551
Q43348_BFRUCT3,49.558
Q39241_TRX5,49.559
Q6NL24_ECHIA,49.561
Q9LK72_At3g16530,49.563
Q9FNJ9_At5g22620,49.574
Q9ASY8_TOM7-1,49.593
O48844_RPN2A,49.601
Q42521_GAD1,49.608
Q8H1E2_At5g58330,49.615
Q8W108_ARD3,49.626
Q9SUR6_CORI3,49.638
Q9FNJ5_At5g22660,49.638
Q9SG80_ASD1,49.659
P41088_CHI1,49.674
Q9LFW1_RGP2,49.68
Q9SJQ9_FBA6,49.681
Q94B52_IF3-4,49.682
Q9SHC8_PVA12,49.71
Q9LZX4_FLA10,49.712
Q94BN2_SPMS,49.713
Q93Y37_MNS3,49.752
O81208_OHP1,49.758
Q9FIZ7_OXP1,49.761
F4JPR7_PUX8,49.77
O81645_VLN3,49.783
Q9LTR2_TGD2,49.794
F4JKH6_TSS,49.796
P46248_ASP5,49.807
Q8W487_At2g39795,49.824
Q39249_VDE1,49.84
Q9FV50_MAP1D,49.847
O24457_PDH-E1,49.858
Q9C6Z3_PDH-E1,49.863
Q94C74_SHM2,49.866
Q9LVY1_TAT,49.872
Q42029_PSBP1,49.88
O80642_GGB,49.893
O64725_At2g02510,49.898
P92959_RPL24,49.906
Q01909_ATPC2,49.918
Q9LVY0_PRFB1,49.937
O24412_RPN8A,49.944
P46421_GSTU5,49.955
Q9SI61_ASE1,49.977
Q9ASR1_LOS1,49.981
O22870_FKBP16-3,49.984
F4HYF3_DCD,50.007
Q9STV0_GWD2,50.014
Q9FNN5_At5g08530,50.039
Q9C5X9_HAC1,50.042
Q7XJR9_CPK16,50.045
Q8H118_At3g23300,50.046
Q8GTR4_PU1,50.048
Q9C5C5_At1g07700,50.055
O65572_CCD1,50.074
Q9SHS7_BSL3,50.08
Q8VZB9_RPL10AA,50.099
Q8LAC4_URH2,50.104
Q9FYA6_BCAT5,50.109
Q8VXY9_UAH,50.111
Q9C7A8_GINS2,50.117
Q9M401_BCAT3,50.124
P21238_CPN60A1,50.14
Q9M7X9_CITRX,50.141
Q4V3B8_SPPL3,50.144
Q9ZW85_At2g43090,50.145
Q38954_PHT2-1,50.145
Q42134_PAE2,50.148
O04314_PBP1,50.153
Q9STY8_HSD2,50.155
Q96529_PURA,50.157
Q8VZT6_WCRKC2,50.161
Q8L733_At4g12130,50.165
Q9T0K7_At4g13360,50.166
Q8VXZ7_AGAL3,50.177
Q9FMX0_FSD3,50.178
Q9S6Z7_CYSD1,50.186
O22797_GLTP1,50.196
Q9FIX1_AIG2LB,50.211
Q8VZN9_At1g43900,50.212
Q9SB81_PER42,50.213
Q96300_GRF7,50.22
F4I7I0_ALAAT1,50.238
Q94AX4_DLD,50.243
Q84L33_RAD23B,50.265
Q96330_FLS1,50.266
Q9ZQP2_ACX1.2,50.27
Q4V3D9_SSL10,50.273
Q9ZU52_FBA3,50.285
Q9LW57_PAP6,50.287
Q94AR8_IIL1,50.288
O49203_NDPK3,50.289
